,angle,lObjDetected,p1Detected,fObjDetected,p5Detected,rObjDetected,vlm_feedback,prev_action,action
2159,1.609678455,1,1,0,0,0,none,0,2
2160,-3.044120066,1,0,0,0,1,none,1,0
2161,-1.880777494,1,1,0,0,0,none,1,0
2162,-1.374317994,0,0,1,1,1,left,2,0
2163,1.291987143,1,0,0,1,0,none,0,0
2164,1.720208758,1,0,1,0,1,left,2,0
2165,-1.565806939,1,0,1,1,1,right,0,2
2166,0.199254466,0,1,1,1,0,both,0,2
2167,2.381488905,1,1,0,1,0,none,2,0
2168,2.198341986,1,1,1,0,1,left,1,1
2169,1.823130208,1,0,1,1,0,both,2,2
2170,0.581358414,0,0,1,0,0,both,0,2
2171,-1.632640975,0,0,0,0,1,none,1,1
2172,-1.237561145,1,1,1,0,1,right,0,2
2173,-3.010551452,0,0,0,0,1,none,1,1
2174,0.256185783,1,0,1,0,0,left,1,1
2175,0.071640369,1,1,1,1,0,left,0,1
2176,-2.294269528,0,1,1,1,0,left,0,1
2177,1.604692354,0,1,1,0,1,right,0,2
2178,-0.049132709,0,1,0,1,0,none,0,0
2179,-2.402044696,1,1,1,1,0,left,0,1
2180,0.013531434,1,1,0,1,1,none,1,0
2181,-2.852288201,1,0,0,1,1,none,0,0
2182,-2.828530036,0,0,0,1,0,none,2,0
2183,-1.730880207,0,1,1,1,0,left,2,0
2184,0.804807481,0,1,0,1,0,none,1,0
2185,-0.267546614,1,0,1,0,0,both,0,1
2186,-3.034256032,0,0,1,0,1,left,0,1
2187,0.409131941,1,1,0,0,0,none,2,0
2188,1.250911394,1,0,0,0,0,none,1,0
2189,1.377699076,1,1,0,1,0,none,0,0
2190,1.113639845,0,0,0,0,1,none,1,0
2191,-1.769555168,0,0,1,0,1,both,2,0
2192,-1.674648588,0,1,0,1,0,none,2,0
2193,-0.120177722,0,0,0,0,0,none,1,0
2194,-1.718248519,0,1,1,0,1,right,1,0
2195,-0.68286625,0,1,0,1,0,none,0,0
2196,0.035407177,0,0,0,0,0,none,0,0
2197,1.577317088,0,0,1,1,0,left,2,0
2198,2.307104714,0,1,1,1,1,left,2,0
2199,-1.779010797,0,1,0,1,0,none,2,0
2200,0.986955478,1,1,0,0,1,none,2,0
2201,-2.415778264,0,0,0,0,0,none,1,1
2202,1.376134245,0,0,0,1,0,none,0,0
2203,-1.680556527,1,1,0,1,0,none,2,0
2204,2.951783116,1,0,0,0,1,none,2,0
2205,-0.585147221,0,0,1,1,1,both,1,1
2206,1.106666879,0,1,0,1,1,none,0,0
2207,-1.58974334,1,0,1,1,1,right,2,2
2208,0.891935468,0,0,0,1,0,none,0,0
2209,0.513869061,1,1,0,0,1,none,1,0
2210,-2.994543602,0,1,1,0,0,left,1,1
2211,1.103137954,0,1,0,0,1,none,2,0
2212,-1.656855363,1,1,0,0,1,none,2,0
2213,-0.292586292,1,1,1,0,1,both,2,0
2214,2.728561064,1,1,1,0,1,left,1,1
2215,-3.121951247,1,1,1,0,1,both,1,1
2216,1.98126175,0,1,1,0,1,left,2,0
2217,-1.51976761,0,1,0,1,1,none,2,0
2218,2.432880034,1,1,0,1,0,none,2,0
2219,-0.627725681,1,1,0,1,1,none,1,0
2220,-3.027713457,0,1,1,1,1,right,0,2
2221,2.471461271,0,0,0,1,1,none,0,0
2222,-0.274189626,0,0,1,1,0,right,0,2
2223,1.054174252,1,1,1,1,0,left,0,1
2224,-2.935099516,1,1,0,1,1,none,0,0
2225,-1.707797141,1,1,0,1,0,none,1,0
2226,3.032462124,1,0,0,0,1,none,2,0
2227,-1.824816753,1,0,0,1,0,none,0,0
2228,-2.249493127,1,0,1,1,0,right,0,2
2229,2.655322985,1,0,0,1,0,none,1,0
2230,-0.181932861,1,0,0,1,1,none,1,0
2231,-0.113826862,1,0,1,1,0,left,2,0
2232,-0.07733288,0,0,1,1,0,right,1,0
2233,-1.950828053,0,0,0,1,1,none,1,1
2234,2.254508438,0,0,1,1,0,both,0,2
2235,-0.570379883,1,1,0,0,1,none,1,0
2236,2.857967811,1,1,1,1,1,right,0,2
2237,2.27802343,0,0,1,0,1,left,1,1
2238,-3.04429647,1,1,1,1,0,both,0,1
2239,2.723508763,1,0,1,1,1,right,2,2
2240,-1.40031734,0,0,0,0,1,none,1,1
2241,-2.886586435,1,1,1,0,1,left,2,0
2242,1.309151996,1,1,0,1,0,none,0,0
2243,1.451072381,0,1,0,0,0,none,0,2
2244,1.252138032,1,0,1,1,0,left,0,1
2245,1.426325666,1,0,0,0,0,none,1,0
2246,2.161288063,1,1,0,0,0,none,1,0
2247,-0.863022391,1,1,0,1,1,none,1,0
2248,-0.451255892,0,0,1,1,1,right,0,2
2249,1.805257973,0,1,0,0,1,none,2,0
2250,-2.434997849,1,1,0,0,0,none,1,0
2251,0.963616371,1,1,0,1,0,none,0,0
2252,1.142661606,1,0,1,0,0,both,0,2
2253,-1.188771093,1,0,0,1,1,none,2,0
2254,-0.899677218,0,1,1,1,0,right,1,0
2255,2.395323969,0,0,0,1,1,none,2,0
2256,0.769231372,0,1,0,0,0,none,0,2
2257,-1.345344797,1,1,1,1,0,both,0,1
2258,-3.138017253,1,0,0,0,1,none,2,0
2259,1.442117857,0,0,0,1,1,none,1,0
2260,1.084776285,1,1,0,0,0,none,0,2
2261,1.957974266,1,0,0,1,0,none,0,0
2262,2.816593645,1,1,1,0,1,left,0,1
2263,-2.630051784,0,1,0,0,0,none,1,0
2264,-2.717302705,0,0,0,0,1,none,1,1
2265,-0.971233674,0,0,0,0,0,none,1,1
2266,1.357740116,1,0,1,0,1,both,2,2
2267,1.813033166,0,1,1,1,1,left,1,1
2268,0.653729843,0,1,0,1,1,none,0,0
2269,0.29769391,0,1,0,1,1,none,0,0
2270,2.263124693,1,1,1,0,0,left,2,0
2271,0.596426187,0,1,0,1,0,none,1,0
2272,3.123802605,0,1,1,1,0,right,2,2
2273,2.827481972,1,1,1,1,1,both,2,2
2274,3.001936563,1,1,0,1,1,none,2,0
2275,2.516325231,0,0,1,0,0,left,0,1
2276,2.61569899,1,1,0,1,0,none,2,0
2277,-2.579044524,1,0,1,1,1,left,1,1
2278,2.56229018,1,1,0,1,1,none,2,0
2279,1.637942206,0,0,1,1,0,both,1,0
2280,-2.811012057,0,0,0,1,1,none,1,1
2281,2.092272517,1,1,1,1,0,right,2,2
2282,-0.97659224,0,1,1,0,0,left,2,0
2283,1.685175387,0,0,1,1,1,both,0,2
2284,-1.278277939,1,1,1,1,1,right,1,0
2285,1.028990951,1,0,0,0,0,none,0,2
2286,2.985633646,1,0,1,0,0,both,0,2
2287,2.171658319,1,1,0,0,1,none,2,0
2288,2.438797007,1,0,1,1,1,right,2,2
2289,-0.539930803,1,0,0,0,0,none,0,0
2290,-2.820347137,0,0,1,0,1,left,2,0
2291,0.262947762,1,0,0,0,1,none,0,0
2292,0.84498527,1,0,1,0,0,right,1,0
2293,-1.687132556,1,0,0,1,0,none,0,0
2294,-0.934123423,1,0,1,1,1,right,1,0
2295,-1.425420603,1,0,1,0,1,both,2,0
2296,-2.339413367,0,1,0,0,1,none,2,0
2297,-1.424515976,1,1,0,0,0,none,1,0
2298,1.122717272,0,1,0,1,1,none,0,0
2299,1.495425087,0,0,1,0,1,left,2,0
2300,0.646291273,0,1,1,0,0,both,0,2
2301,1.364811448,1,1,0,1,0,none,2,0
2302,2.890814487,1,1,0,0,1,none,2,0
2303,-2.908328074,1,1,1,0,0,left,2,0
2304,-0.034072659,0,0,0,1,0,none,0,0
2305,1.519298548,0,0,1,0,0,left,1,1
2306,2.365180343,1,1,1,0,0,both,2,2
2307,1.220590231,1,0,1,1,1,left,2,0
2308,0.613717703,0,0,1,1,0,left,1,1
2309,-1.662712279,0,1,0,1,0,none,1,0
2310,1.191626033,0,0,1,0,1,right,2,2
2311,-1.07798816,1,0,0,1,1,none,1,0
2312,0.481197081,1,1,0,0,1,none,0,0
2313,2.9584191,0,0,1,0,0,both,0,2
2314,0.513158867,1,0,0,0,1,none,1,0
2315,-3.124176318,0,0,1,0,0,both,2,0
2316,-1.223183689,0,1,1,0,0,right,2,2
2317,-0.835771864,1,0,0,1,1,none,1,0
2318,-0.095805098,0,0,1,0,0,right,1,0
2319,-0.503172911,0,0,1,0,0,both,0,1
2320,-1.400843,0,0,0,1,1,none,1,1
2321,-2.708955806,1,1,0,0,1,none,2,0
2322,1.019965741,1,0,0,0,0,none,1,0
2323,1.898018456,1,1,1,1,0,right,2,2
2324,-1.960859607,1,1,1,0,0,left,1,1
2325,0.591563098,1,1,0,0,1,none,1,0
2326,-0.427641671,1,0,0,1,1,none,2,0
2327,-1.794374138,0,0,0,1,0,none,0,1
2328,-0.926992231,0,1,0,1,1,none,1,0
2329,2.816151808,0,0,1,1,1,left,0,1
2330,0.693398988,0,0,1,0,0,right,2,2
2331,-3.126673026,0,0,1,0,1,both,0,1
2332,-0.207134472,0,0,0,0,0,none,1,0
2333,-1.092073465,0,0,1,1,1,right,1,0
2334,-0.495290075,0,0,1,0,1,right,0,2
2335,2.0960946,1,1,0,1,1,none,1,0
2336,-2.595782257,1,0,1,0,0,left,0,1
2337,3.101497332,1,0,1,0,1,left,1,1
2338,-1.419384545,0,0,0,0,0,none,0,1
2339,-2.105132714,1,1,1,1,1,left,1,1
2340,1.156121961,0,1,1,1,1,left,2,0
2341,-2.995358142,1,1,1,1,1,left,2,0
2342,-3.098362045,0,0,1,1,0,left,1,1
2343,-2.56629145,0,1,0,0,0,none,0,0
2344,-1.663092895,1,0,1,1,1,right,1,0
2345,-0.103259158,0,1,1,0,0,right,0,2
2346,2.260248091,1,1,0,0,0,none,2,2
2347,-0.89306523,0,0,0,0,1,none,1,1
2348,-2.016790379,0,1,0,0,1,none,1,0
2349,2.113226184,0,1,1,1,0,both,2,2
2350,-1.351699973,1,0,1,0,1,right,1,0
2351,2.911778538,1,1,1,1,1,both,1,0
2352,2.353606922,1,0,0,0,1,none,1,0
2353,-0.318574308,0,1,1,1,1,both,0,1
2354,-0.465920903,1,1,1,1,0,right,2,2
2355,0.000933619,1,1,1,0,1,left,2,0
2356,-2.033637835,1,0,1,0,0,both,2,0
2357,0.055452315,0,0,1,0,0,right,0,2
2358,-2.598800295,0,0,0,0,1,none,2,0
2359,-1.663667216,1,0,1,0,0,left,0,1
2360,1.113644626,0,0,0,1,0,none,2,0
2361,-1.546694782,1,1,1,0,0,right,1,0
2362,0.888133809,0,1,0,1,0,none,1,0
2363,-1.304968587,0,1,0,0,1,none,2,0
2364,-2.237479873,0,0,0,0,0,none,0,1
2365,-0.969146671,0,0,0,1,1,none,1,1
2366,0.610819181,1,0,0,1,1,none,2,0
2367,-2.434390298,0,1,1,1,0,both,2,0
2368,2.436526886,1,1,0,1,1,none,1,0
2369,-1.817067908,1,0,0,1,0,none,1,0
2370,-1.759839105,1,1,0,0,0,none,1,0
2371,1.652203331,1,1,1,0,1,left,1,1
2372,-0.029834465,1,0,1,1,0,left,0,1
2373,1.9338579,0,1,0,1,1,none,1,0
2374,1.412050269,0,1,0,0,0,none,0,2
2375,0.551775794,0,1,1,1,0,both,2,2
2376,1.6807441,0,1,0,1,0,none,2,0
2377,2.750638835,0,1,0,0,1,none,2,0
2378,-0.135089226,0,1,1,0,1,both,0,1
2379,1.90404591,1,0,1,1,1,left,2,0
2380,0.746268856,1,1,0,1,0,none,0,0
2381,0.923553739,1,1,1,0,1,right,2,2
2382,0.025391339,0,1,1,0,0,both,1,0
2383,0.346442028,1,0,1,1,0,both,2,2
2384,1.57696866,1,1,0,1,0,none,0,0
2385,-2.67383725,1,1,1,1,1,right,2,2
2386,-1.931051293,1,0,1,0,1,both,0,1
2387,2.6062841,1,0,1,1,0,both,0,2
2388,-2.926968441,1,0,0,0,1,none,0,0
2389,-1.194242566,1,0,0,1,0,none,1,0
2390,-0.209404847,0,0,1,1,1,both,0,1
2391,-0.465737842,0,1,0,1,0,none,0,0
2392,-2.117773531,1,1,1,0,0,right,0,2
2393,2.577240405,1,1,1,0,0,left,1,1
2394,-1.679273917,0,1,0,0,1,none,1,0
2395,-1.274474906,0,0,0,0,1,none,1,1
2396,1.911971279,0,0,1,0,0,both,1,0
2397,-1.769106067,1,1,0,0,0,none,2,0
2398,-1.395359509,0,1,0,0,0,none,0,0
2399,0.73934051,0,0,1,1,0,both,2,2
2400,-1.895561218,0,0,0,0,1,none,0,1
2401,-2.649364344,0,1,1,1,1,right,2,2
2402,-0.701456291,0,0,0,0,0,none,2,0
2403,-3.079524403,0,0,0,1,1,none,0,1
2404,-1.656091245,1,1,0,1,0,none,2,0
2405,0.287003486,1,1,0,0,0,none,2,0
2406,-2.336704845,0,0,0,0,0,none,0,1
2407,-2.045514703,1,0,0,1,0,none,2,0
2408,-0.743525627,1,1,0,1,0,none,2,0
2409,2.198046305,0,1,0,1,0,none,1,0
2410,-0.505076879,1,1,0,1,1,none,0,0
2411,3.041755708,1,1,1,0,1,right,1,0
2412,-0.235532305,0,1,1,0,1,right,0,2
2413,1.14335911,0,1,1,1,0,both,0,2
2414,0.811637447,0,1,0,1,0,none,0,0
2415,-2.091860281,0,0,0,0,0,none,2,0
2416,-2.838430974,0,0,1,1,1,right,2,2
2417,-2.203180335,0,1,1,1,1,left,1,1
2418,2.610351269,0,1,1,1,1,both,1,0
2419,2.916680382,0,0,0,0,1,none,1,0
2420,2.383828762,0,0,1,0,1,left,2,0
2421,-2.20428972,0,1,0,1,1,none,2,0
2422,-2.763627913,1,0,1,1,1,left,2,0
2423,1.408293506,0,0,0,1,1,none,0,0
2424,-0.435955631,1,1,0,1,0,none,1,0
2425,1.926300062,0,1,1,1,0,both,1,0
2426,-1.006610704,1,1,1,1,1,left,2,0
2427,-2.12218774,1,1,1,1,1,left,0,1
2428,-0.370177254,1,1,1,0,1,right,2,2
2429,0.884922744,0,1,1,0,1,left,0,1
2430,-0.24193123,1,1,0,0,1,none,2,0
2431,-3.041336502,0,1,1,0,1,right,0,2
2432,2.887861941,1,1,1,1,0,right,0,2
2433,2.017563365,1,0,1,0,1,left,1,1
2434,1.344937168,1,0,1,0,0,both,1,0
2435,-2.940766948,0,1,0,1,0,none,1,0
2436,-2.360357554,0,1,0,1,0,none,1,0
2437,-0.425034707,0,0,0,0,1,none,1,0
2438,-1.375858031,0,0,0,1,1,none,1,1
2439,-0.193759213,1,0,1,0,0,both,2,0
2440,-0.103857357,0,0,1,1,1,left,2,0
2441,3.10232052,1,0,1,0,1,right,1,0
2442,-1.49469606,0,0,0,1,1,none,2,0
2443,-2.906173301,1,0,1,1,1,both,2,0
2444,0.492916459,0,0,0,1,0,none,2,0
2445,-2.557116295,1,1,0,1,1,none,2,0
2446,1.606465794,1,0,0,1,1,none,1,0
2447,-0.486321787,1,0,0,0,0,none,2,0
2448,-1.979552372,1,1,0,1,0,none,2,0
2449,-0.236654608,0,1,1,1,0,right,2,2
2450,0.320054942,1,0,0,1,0,none,0,0
2451,1.148642029,0,0,1,0,1,both,0,2
2452,-3.11396791,1,0,0,1,1,none,1,0
2453,-0.86078627,0,1,1,1,0,both,2,0
2454,-0.286765152,1,1,1,0,1,both,1,1
2455,-2.25136598,1,1,0,1,0,none,2,0
2456,0.186146147,1,1,0,1,0,none,1,0
2457,-0.420536048,0,0,1,1,1,both,1,1
2458,0.269533767,0,0,1,1,0,both,1,0
2459,1.959433957,1,1,1,0,1,both,1,0
2460,1.017624839,1,1,1,1,1,right,1,0
2461,-0.750493096,0,0,1,1,0,both,1,1
2462,1.599304897,0,0,0,0,0,none,2,2
2463,-1.141025429,0,1,0,0,1,none,1,0
2464,-0.235292722,1,1,0,0,1,none,2,0
2465,2.212828328,1,1,1,1,0,right,1,0
2466,-2.507993976,0,0,1,1,1,right,2,2
2467,0.143497732,0,0,0,0,1,none,1,0
2468,-0.324455027,0,0,0,1,0,none,0,0
2469,-1.491356791,0,1,0,0,1,none,0,0
2470,1.411042569,0,1,0,1,0,none,1,0
2471,-0.465156149,1,1,0,1,0,none,0,0
2472,1.122388442,1,0,0,1,0,none,0,0
2473,-0.516935767,1,0,0,1,1,none,0,0
2474,2.67658735,0,1,0,0,0,none,0,2
2475,-1.483097259,0,0,0,0,1,none,2,0
2476,1.052946527,1,1,0,1,1,none,1,0
2477,-1.839356433,0,1,0,1,1,none,0,0
2478,-0.645723273,1,0,0,0,0,none,0,0
2479,-2.704493776,1,0,0,0,1,none,2,0
2480,1.255405344,0,1,1,1,1,right,0,2
2481,2.506694038,1,1,0,0,1,none,0,0
2482,2.918959617,0,0,0,1,1,none,1,0
2483,-0.851624881,1,0,1,0,1,right,0,2
2484,-1.596424593,0,1,0,1,0,none,1,0
2485,-1.462270607,1,0,1,1,1,right,2,2
2486,-1.173371693,0,0,1,1,1,both,2,0
2487,-0.367420411,0,0,1,1,1,both,1,1
2488,0.469758202,0,0,0,1,1,none,0,0
2489,-2.539975115,0,0,1,0,1,left,2,0
2490,-1.598076104,0,1,0,1,1,none,2,0
2491,2.918801397,0,1,1,1,1,left,1,1
2492,-0.285297252,0,1,0,1,0,none,1,0
2493,0.888127205,0,0,1,1,0,right,0,2
2494,-2.307694641,1,1,0,1,1,none,1,0
2495,1.296883538,0,1,0,1,0,none,0,0
2496,-1.97958838,0,1,1,0,1,both,0,1
2497,1.972585136,0,0,0,0,1,none,1,0
2498,-1.728049344,1,0,1,1,0,left,2,0
2499,-1.351909313,0,1,1,0,0,both,2,0
2500,-2.366496556,1,1,0,0,0,none,0,0
2501,0.213105783,0,1,0,1,0,none,1,0
2502,0.867029945,1,1,0,1,0,none,2,0
2503,2.916265857,0,1,1,0,0,left,0,1
2504,-2.864989627,1,1,1,0,1,left,0,1
2505,-0.419419538,0,0,0,0,0,none,2,0
2506,-0.992903149,1,1,0,0,1,none,2,0
2507,-2.773241676,1,1,1,0,0,right,2,2
2508,0.64686799,1,1,0,1,0,none,0,0
2509,1.958816141,0,0,1,0,1,right,0,2
2510,2.744047839,0,0,0,1,1,none,0,0
2511,-3.010737822,0,1,0,1,0,none,0,0
2512,0.424260467,0,0,1,1,1,both,2,2
2513,0.646581188,0,0,0,0,1,none,2,0
2514,-0.745456061,1,0,1,0,1,right,0,2
2515,0.500231712,1,0,0,1,1,none,1,0
2516,1.124615578,0,1,0,1,1,none,0,0
2517,-0.231503391,0,0,0,0,0,none,2,0
2518,0.668140139,1,1,0,0,1,none,1,0
2519,-1.339239895,1,0,0,1,0,none,0,0
2520,-0.234456436,1,1,1,1,0,right,0,2
2521,-3.062749164,1,1,0,1,0,none,1,0
2522,-1.157169596,0,1,0,0,1,none,0,0
2523,1.007854292,0,0,1,0,0,right,2,2
2524,0.105982497,1,0,1,0,0,right,2,2
2525,1.583532041,0,0,1,0,1,right,2,2
2526,-0.928205761,0,0,0,1,0,none,2,0
2527,-2.584223862,1,0,1,1,0,left,2,0
2528,-1.953409053,1,1,0,0,1,none,2,0
2529,-1.084030901,0,1,1,0,0,both,2,0
2530,-2.501366911,1,0,0,0,1,none,2,0
2531,-0.02258837,1,0,1,1,1,left,1,1
2532,-3.081401894,0,1,0,0,1,none,1,0
2533,0.274416117,0,0,1,0,0,both,2,2
2534,0.100356912,0,1,0,1,1,none,1,0
2535,2.088904206,0,0,1,1,0,right,0,2
2536,-0.548146195,0,1,0,1,0,none,2,0
2537,-2.041079348,1,0,1,1,0,both,2,0
2538,-2.384649167,0,1,1,0,0,right,2,2
2539,2.94838486,1,1,1,1,0,both,1,0
2540,1.927208235,1,0,1,0,0,both,1,0
2541,1.660118488,1,1,1,0,1,right,1,0
2542,-0.112954713,1,0,1,1,1,left,2,0
2543,0.890999418,1,1,1,0,1,both,0,2
2544,-1.556412558,0,1,0,1,1,none,0,0
2545,2.991446777,0,0,1,1,0,left,2,0
2546,-1.635366552,0,0,1,1,0,right,1,0
2547,1.266461416,0,0,0,0,1,none,2,0
2548,0.950163749,0,0,1,0,1,right,1,0
2549,-2.062937497,1,0,1,1,1,both,0,1
2550,1.357596714,1,1,0,0,1,none,2,0
2551,-2.73162854,0,0,1,1,1,right,0,2
2552,-3.068293303,1,1,0,1,0,none,1,0
2553,2.17242809,0,1,0,1,0,none,0,0
2554,-1.928502466,1,1,1,0,0,left,0,1
2555,-1.953619251,1,1,1,0,1,both,1,1
2556,-0.497650219,1,0,0,0,0,none,1,0
2557,0.481487132,1,1,0,0,0,none,0,2
2558,1.99388185,0,1,1,1,0,left,1,1
2559,-1.141213376,0,0,1,1,1,right,2,2
2560,-0.678764423,1,0,0,1,1,none,0,0
2561,-2.781441366,0,1,1,1,1,both,1,1
2562,2.701211845,1,0,0,0,0,none,2,2
2563,-1.237239169,1,1,1,1,0,right,2,2
2564,2.12462617,1,0,1,0,1,right,2,2
2565,1.624469141,1,0,0,0,0,none,0,2
2566,-0.052015865,0,1,1,0,0,left,2,0
2567,2.07230758,0,1,0,0,0,none,0,2
2568,1.806948748,0,0,1,1,1,both,1,0
2569,-3.069402367,0,0,0,0,0,none,2,0
2570,1.602145937,0,0,0,1,0,none,0,0
2571,1.951108772,0,0,1,0,1,both,1,0
2572,2.588314226,1,0,0,0,0,none,1,0
2573,-1.673368511,1,0,0,0,0,none,1,0
2574,-1.167247623,1,0,0,1,1,none,0,0
2575,0.42149689,0,1,0,0,1,none,1,0
2576,0.601701748,1,1,0,1,1,none,2,0
2577,0.573155826,0,1,1,1,0,left,2,0
2578,-1.523836361,0,0,1,0,0,left,0,1
2579,1.83178328,0,1,1,1,0,left,1,1
2580,-2.037267757,1,0,1,0,0,left,1,1
2581,0.246727023,1,1,0,0,0,none,2,0
2582,-0.290856689,1,1,1,1,1,both,0,1
2583,0.481757738,0,1,1,1,1,right,0,2
2584,2.426860088,0,1,0,1,0,none,1,0
2585,-2.183048247,1,0,1,1,0,left,0,1
2586,2.307023659,1,1,1,1,0,left,1,1
2587,-1.449718941,0,1,1,0,0,left,2,0
2588,-2.574869732,1,1,0,1,1,none,1,0
2589,1.829172432,1,0,0,0,1,none,1,0
2590,-0.11070893,0,1,1,1,0,right,2,2
2591,-1.850482471,1,1,0,1,0,none,1,0
2592,0.99397606,1,1,1,0,0,both,1,0
2593,0.384874192,1,1,0,1,0,none,1,0
2594,0.442826363,1,1,0,1,1,none,2,0
2595,-2.160786125,0,0,1,1,1,both,2,0
2596,2.668028033,1,1,1,1,1,left,2,0
2597,1.934018582,1,0,1,0,0,right,0,2
2598,0.909391106,0,0,0,0,1,none,1,0
2599,-1.452725565,1,0,0,1,1,none,2,0
2600,-2.087171445,0,1,1,0,0,right,2,2
2601,1.209596797,0,0,1,1,1,left,2,0
2602,-0.99557917,1,0,1,0,0,both,1,1
2603,-2.320908905,1,1,1,0,1,both,0,1
2604,3.08856388,0,0,1,0,1,both,1,0
2605,0.757598134,0,1,1,0,1,left,2,0
2606,2.211074513,0,1,0,0,0,none,0,2
2607,-2.195255427,1,0,0,1,1,none,1,0
2608,-3.114405722,0,1,1,0,1,right,1,0
2609,1.771296446,1,0,1,1,0,left,2,0
2610,-0.564725326,1,0,1,1,0,right,1,0
2611,-1.690727766,1,0,0,0,0,none,2,0
2612,2.790132891,1,0,0,0,1,none,1,0
2613,-2.574186581,1,1,0,1,1,none,0,0
2614,0.464007934,1,0,0,1,1,none,2,0
2615,0.499982505,0,1,0,0,0,none,0,2
2616,-2.898992989,0,0,1,0,0,left,0,1
2617,-1.198308185,0,1,1,0,1,right,1,0
2618,-2.515627448,1,0,1,0,1,right,1,0
2619,-2.060190471,1,1,0,1,0,none,0,0
2620,1.554775335,0,0,1,0,0,left,0,1
2621,0.739853534,0,0,1,0,1,both,0,2
2622,-2.976955704,1,0,0,1,1,none,0,0
2623,-2.973953124,0,1,0,1,1,none,1,0
2624,1.783634213,0,1,1,0,1,left,2,0
2625,-0.140985866,0,1,0,0,1,none,2,0
2626,-0.254062159,1,0,1,1,0,both,2,0
2627,-2.732152193,1,1,0,0,1,none,1,0
2628,-1.814409161,1,1,1,0,0,both,0,1
2629,-1.40613215,0,1,0,0,0,none,1,0
2630,0.947028196,0,0,0,0,1,none,2,0
2631,0.316706976,0,0,1,0,1,right,2,2
2632,2.87335795,0,0,0,0,1,none,0,0
2633,-1.112217421,1,0,1,0,0,both,0,1
2634,1.796706968,0,1,1,0,0,right,1,0
2635,0.363551807,1,1,0,1,1,none,2,0
2636,3.041433813,0,1,0,0,0,none,1,0
2637,0.944349543,0,0,1,1,0,right,2,2
2638,-0.456992837,1,1,0,1,0,none,2,0
2639,-2.765623251,1,0,1,0,0,both,1,1
2640,0.689600655,1,0,0,0,0,none,2,2
2641,-0.69757566,0,0,0,0,0,none,0,1
2642,-0.532877169,0,1,0,1,1,none,2,0
2643,1.319742317,0,1,1,0,0,left,0,1
2644,-1.420016771,1,0,1,0,1,right,0,2
2645,-3.065157155,1,0,0,0,0,none,1,0
2646,1.711580132,1,1,0,0,0,none,2,2
2647,3.111294069,0,0,0,1,0,none,0,0
2648,-0.556665342,0,1,0,1,0,none,0,0
2649,-0.37167819,1,1,1,1,0,right,1,0
2650,2.995870899,0,1,0,1,0,none,2,0
2651,2.455943219,0,0,1,0,1,left,0,1
2652,-1.637261324,1,1,1,0,0,both,2,0
2653,1.589750936,0,1,1,1,1,right,1,0
2654,0.440480053,0,0,0,1,0,none,0,0
2655,-0.554841516,1,0,1,1,1,right,1,0
2656,1.166209658,1,0,1,1,1,left,0,1
2657,-0.348890231,0,1,0,0,1,none,1,0
2658,-1.057154692,1,0,1,0,1,both,1,1
2659,-1.548359844,1,0,0,0,1,none,2,0
2660,-0.116437793,0,0,1,0,1,left,2,0
2661,-1.791056525,0,0,0,0,1,none,1,1
2662,-1.393135002,1,0,1,1,1,left,2,0
2663,0.692824708,1,1,0,0,0,none,2,2
2664,-2.059193752,0,0,1,0,0,left,2,0
2665,0.239647003,0,0,1,0,1,left,2,0
2666,-1.439113064,1,0,1,0,0,right,1,0
2667,1.583808558,1,1,1,1,1,both,0,2
2668,1.653119799,1,0,1,1,0,right,0,2
2669,1.727703861,0,1,1,0,0,left,1,1
2670,-2.940641193,1,1,1,1,1,right,0,2
2671,-0.773250179,1,0,1,1,1,left,2,0
2672,-2.452978495,1,0,1,1,1,both,0,1
2673,1.922086016,1,0,0,1,1,none,1,0
2674,-2.682104788,1,0,0,1,0,none,2,0
2675,-1.047687894,1,0,0,1,0,none,1,0
2676,-3.019238836,0,0,0,1,1,none,1,1
2677,-1.258756529,0,1,0,0,0,none,1,0
2678,-0.569931061,1,1,1,0,1,right,1,0
2679,-1.098148636,1,1,0,1,0,none,0,0
2680,-1.624340494,1,1,1,0,1,both,1,1
2681,2.01639065,1,1,0,0,1,none,1,0
2682,-0.073903371,1,0,1,0,0,both,1,1
2683,-1.750112848,0,1,1,1,1,right,0,2
2684,-2.746694762,0,0,1,0,1,right,0,2
2685,0.51338632,0,1,1,0,1,both,2,2
2686,0.163561078,1,0,1,1,1,right,0,2
2687,-0.274040738,1,1,0,1,1,none,2,0
2688,0.791021661,0,0,0,1,0,none,2,0
2689,0.307528115,0,0,1,1,1,right,0,2
2690,2.850625893,1,1,0,1,0,none,1,0
2691,-1.471668063,1,1,0,1,0,none,2,0
2692,-2.919995225,1,0,0,0,1,none,0,0
2693,-1.542231934,1,1,0,0,1,none,0,0
2694,-1.128019366,1,0,0,1,0,none,2,0
2695,-0.73778978,0,0,0,0,1,none,0,1
2696,0.227644564,1,1,1,0,0,right,1,0
2697,2.024222605,0,1,1,1,0,left,0,1
2698,1.712440162,0,1,0,0,1,none,0,0
2699,-2.972208559,0,1,1,1,1,right,2,2
2700,0.90945734,0,1,0,0,1,none,1,0
2701,-2.000070761,1,1,0,0,0,none,2,0
2702,-1.697123588,0,1,1,0,0,right,2,2
2703,2.642769191,0,1,1,1,1,right,1,0
2704,-0.574478212,1,0,0,0,1,none,0,0
